Symbol,Catalyst,Signal_Label,Score,Stage,TT_Pass_Count,TT_Pass_All,TT_Failed_Gates,Pct_Above_52w_Low,Pct_Below_52w_High,JdK_RS_Ratio,RRG_Quadrant,VCP_Valid,VCP_Quality_Score,VCP_Contractions,Pivot_Price,Broke_Pivot,Days_Since_Pivot,Entry,SL,SL_pct,T1,T1_pct,R_Multiple,Catalyst_Reason
KIRLOSENG,None,None,20,2,8,True,,98.1,3.8,115.68,LEADING,False,50,"[{'high_date': '2025-01-31', 'high': 894.16, 'low_date': '2025-02-28', 'low': 572.58, 'pullback_pct': 35.96}, {'high_date': '2025-03-24', 'high': 746.12, 'low_date': '2025-03-28', 'low': 715.35, 'pullback_pct': 4.12}, {'high_date': '2025-04-03', 'high': 747.95, 'low_date': '2025-04-09', 'low': 697.17, 'pullback_pct': 6.79}, {'high_date': '2025-04-23', 'high': 753.22, 'low_date': '2025-05-09', 'low': 665.76, 'pullback_pct': 11.61}, {'high_date': '2025-05-16', 'high': 890.03, 'low_date': '2025-05-22', 'low': 845.9, 'pullback_pct': 4.96}, {'high_date': '2025-06-09', 'high': 906.28, 'low_date': '2025-07-09', 'low': 826.77, 'pullback_pct': 8.77}, {'high_date': '2025-07-16', 'high': 939.48, 'low_date': '2025-08-05', 'low': 863.58, 'pullback_pct': 8.08}, {'high_date': '2025-08-25', 'high': 974.98, 'low_date': '2025-09-09', 'low': 861.48, 'pullback_pct': 11.64}, {'high_date': '2025-09-24', 'high': 971.29, 'low_date': '2025-10-14', 'low': 868.02, 'pullback_pct': 10.63}, {'high_date': '2025-11-03', 'high': 1017.16, 'low_date': '2025-11-11', 'low': 943.74, 'pullback_pct': 7.22}, {'high_date': '2025-11-20', 'high': 1179.37, 'low_date': '2025-12-03', 'low': 1083.29, 'pullback_pct': 8.15}, {'high_date': '2025-12-04', 'high': 1163.05, 'low_date': '2025-12-08', 'low': 1094.87, 'pullback_pct': 5.86}]",1163.05,False,11.0,1134.1,1070.01,5.65,1326.39,16.96,3.0,no valid VCP base
IIFL,None,None,20,2,8,True,,102.8,2.1,110.34,LEADING,False,50,"[{'high_date': '2025-02-07', 'high': 361.92, 'low_date': '2025-02-18', 'low': 303.26, 'pullback_pct': 16.21}, {'high_date': '2025-02-21', 'high': 317.15, 'low_date': '2025-03-04', 'low': 281.52, 'pullback_pct': 11.24}, {'high_date': '2025-03-06', 'high': 323.46, 'low_date': '2025-03-17', 'low': 305.19, 'pullback_pct': 5.65}, {'high_date': '2025-03-21', 'high': 337.5, 'low_date': '2025-04-01', 'low': 322.51, 'pullback_pct': 4.44}, {'high_date': '2025-04-03', 'high': 347.88, 'low_date': '2025-04-11', 'low': 321.37, 'pullback_pct': 7.62}, {'high_date': '2025-04-23', 'high': 377.36, 'low_date': '2025-05-06', 'low': 341.82, 'pullback_pct': 9.42}, {'high_date': '2025-06-17', 'high': 484.07, 'low_date': '2025-07-02', 'low': 458.95, 'pullback_pct': 5.19}, {'high_date': '2025-07-21', 'high': 532.51, 'low_date': '2025-08-01', 'low': 424.06, 'pullback_pct': 20.37}, {'high_date': '2025-08-19', 'high': 468.43, 'low_date': '2025-08-29', 'low': 424.46, 'pullback_pct': 9.39}, {'high_date': '2025-09-19', 'high': 450.72, 'low_date': '2025-09-26', 'low': 416.27, 'pullback_pct': 7.64}, {'high_date': '2025-11-18', 'high': 561.0, 'low_date': '2025-11-24', 'low': 532.86, 'pullback_pct': 5.02}, {'high_date': '2025-12-01', 'high': 583.14, 'low_date': '2025-12-08', 'low': 550.58, 'pullback_pct': 5.58}]",583.14,False,14.0,570.98,548.26,3.98,639.11,11.93,3.0,no valid VCP base
PTCIL,None,None,20,2,8,True,,72.8,7.3,105.95,LEADING,False,50,"[{'high_date': '2025-02-01', 'high': 14748.0, 'low_date': '2025-02-25', 'low': 10142.7, 'pullback_pct': 31.23}, {'high_date': '2025-03-28', 'high': 14944.65, 'low_date': '2025-04-07', 'low': 12800.55, 'pullback_pct': 14.35}, {'high_date': '2025-04-16', 'high': 14696.0, 'low_date': '2025-05-08', 'low': 12242.0, 'pullback_pct': 16.7}, {'high_date': '2025-05-27', 'high': 15723.0, 'low_date': '2025-06-09', 'low': 14403.0, 'pullback_pct': 8.4}, {'high_date': '2025-06-11', 'high': 15426.0, 'low_date': '2025-06-20', 'low': 14065.0, 'pullback_pct': 8.82}, {'high_date': '2025-06-30', 'high': 15569.0, 'low_date': '2025-07-10', 'low': 14333.0, 'pullback_pct': 7.94}, {'high_date': '2025-08-08', 'high': 15105.0, 'low_date': '2025-08-21', 'low': 13367.0, 'pullback_pct': 11.51}, {'high_date': '2025-08-25', 'high': 14232.0, 'low_date': '2025-09-08', 'low': 13522.0, 'pullback_pct': 4.99}, {'high_date': '2025-10-03', 'high': 16648.0, 'low_date': '2025-10-08', 'low': 15968.0, 'pullback_pct': 4.08}, {'high_date': '2025-12-08', 'high': 18913.0, 'low_date': '2025-12-15', 'low': 17527.0, 'pullback_pct': 7.33}]",18913.0,False,7.0,17527.0,17399.96,0.72,17908.12,2.17,3.0,no valid VCP base
CCL,None,None,20,2,8,True,,80.6,7.4,106.31,LEADING,False,50,"[{'high_date': '2025-02-05', 'high': 674.83, 'low_date': '2025-03-19', 'low': 549.26, 'pullback_pct': 18.61}, {'high_date': '2025-03-21', 'high': 588.27, 'low_date': '2025-04-04', 'low': 546.13, 'pullback_pct': 7.16}, {'high_date': '2025-04-22', 'high': 633.53, 'low_date': '2025-04-30', 'low': 586.49, 'pullback_pct': 7.43}, {'high_date': '2025-05-07', 'high': 766.05, 'low_date': '2025-05-13', 'low': 713.75, 'pullback_pct': 6.83}, {'high_date': '2025-06-05', 'high': 889.99, 'low_date': '2025-06-20', 'low': 779.59, 'pullback_pct': 12.41}, {'high_date': '2025-07-08', 'high': 885.83, 'low_date': '2025-07-25', 'low': 833.87, 'pullback_pct': 5.87}, {'high_date': '2025-08-04', 'high': 919.74, 'low_date': '2025-08-06', 'low': 855.19, 'pullback_pct': 7.02}, {'high_date': '2025-08-19', 'high': 918.02, 'low_date': '2025-08-28', 'low': 851.5, 'pullback_pct': 7.25}, {'high_date': '2025-09-03', 'high': 930.69, 'low_date': '2025-09-18', 'low': 877.08, 'pullback_pct': 5.76}, {'high_date': '2025-09-24', 'high': 916.82, 'low_date': '2025-10-13', 'low': 827.02, 'pullback_pct': 9.8}, {'high_date': '2025-11-10', 'high': 1065.57, 'low_date': '2025-11-25', 'low': 980.65, 'pullback_pct': 7.97}, {'high_date': '2025-11-26', 'high': 1019.99, 'low_date': '2025-12-08', 'low': 939.06, 'pullback_pct': 7.93}]",1019.99,False,19.0,986.44,938.39,4.87,1130.57,14.61,3.0,no valid VCP base
CANFINHOME,None,None,20,2,8,True,,61.1,0.0,106.72,LEADING,False,50,"[{'high_date': '2025-03-07', 'high': 620.14, 'low_date': '2025-03-13', 'low': 592.71, 'pullback_pct': 4.42}, {'high_date': '2025-03-24', 'high': 675.01, 'low_date': '2025-04-07', 'low': 637.63, 'pullback_pct': 5.54}, {'high_date': '2025-04-23', 'high': 733.71, 'low_date': '2025-05-06', 'low': 692.79, 'pullback_pct': 5.58}, {'high_date': '2025-06-11', 'high': 801.23, 'low_date': '2025-06-23', 'low': 751.84, 'pullback_pct': 6.17}, {'high_date': '2025-07-17', 'high': 812.49, 'low_date': '2025-07-30', 'low': 733.45, 'pullback_pct': 9.73}, {'high_date': '2025-08-21', 'high': 776.17, 'low_date': '2025-08-29', 'low': 712.21, 'pullback_pct': 8.24}, {'high_date': '2025-09-23', 'high': 774.39, 'low_date': '2025-09-26', 'low': 737.96, 'pullback_pct': 4.7}]",774.39,True,83.0,912.33,878.08,3.75,1015.08,11.26,3.0,no valid VCP base
BANKINDIA,None,None,20,2,8,True,,62.6,4.8,106.31,LEADING,False,50,"[{'high_date': '2025-01-31', 'high': 108.58, 'low_date': '2025-02-18', 'low': 92.64, 'pullback_pct': 14.68}, {'high_date': '2025-02-20', 'high': 101.07, 'low_date': '2025-03-12', 'low': 90.67, 'pullback_pct': 10.29}, {'high_date': '2025-04-03', 'high': 110.9, 'low_date': '2025-04-07', 'low': 102.07, 'pullback_pct': 7.96}, {'high_date': '2025-04-21', 'high': 115.67, 'low_date': '2025-05-08', 'low': 104.08, 'pullback_pct': 10.02}, {'high_date': '2025-06-09', 'high': 124.78, 'low_date': '2025-06-19', 'low': 111.63, 'pullback_pct': 10.54}, {'high_date': '2025-07-01', 'high': 121.09, 'low_date': '2025-08-01', 'low': 109.29, 'pullback_pct': 9.74}, {'high_date': '2025-08-19', 'high': 116.49, 'low_date': '2025-08-28', 'low': 110.27, 'pullback_pct': 5.34}, {'high_date': '2025-09-23', 'high': 121.43, 'low_date': '2025-09-26', 'low': 116.33, 'pullback_pct': 4.2}, {'high_date': '2025-11-26', 'high': 148.85, 'low_date': '2025-12-08', 'low': 138.15, 'pullback_pct': 7.19}]",148.85,False,19.0,141.77,136.94,3.41,156.25,10.22,3.0,no valid VCP base
FEDERALBNK,None,None,20,2,8,True,,51.2,0.0,113.48,LEADING,False,50,"[{'high_date': '2025-02-07', 'high': 187.01, 'low_date': '2025-03-04', 'low': 175.45, 'pullback_pct': 6.18}, {'high_date': '2025-04-29', 'high': 202.2, 'low_date': '2025-05-08', 'low': 185.61, 'pullback_pct': 8.2}, {'high_date': '2025-06-09', 'high': 211.42, 'low_date': '2025-06-19', 'low': 202.69, 'pullback_pct': 4.13}, {'high_date': '2025-07-01', 'high': 217.4, 'low_date': '2025-09-04', 'low': 189.9, 'pullback_pct': 12.65}, {'high_date': '2025-09-17', 'high': 198.97, 'low_date': '2025-09-29', 'low': 190.08, 'pullback_pct': 4.47}]",198.97,True,89.0,265.25,258.58,2.52,285.27,7.55,3.0,no valid VCP base
ABCAPITAL,None,None,20,2,8,True,,131.0,3.4,109.37,LEADING,False,50,"[{'high_date': '2025-01-31', 'high': 179.39, 'low_date': '2025-02-25', 'low': 152.32, 'pullback_pct': 15.09}, {'high_date': '2025-04-03', 'high': 193.34, 'low_date': '2025-04-07', 'low': 179.34, 'pullback_pct': 7.24}, {'high_date': '2025-04-23', 'high': 207.98, 'low_date': '2025-05-06', 'low': 191.94, 'pullback_pct': 7.71}, {'high_date': '2025-07-01', 'high': 280.8, 'low_date': '2025-07-30', 'low': 248.8, 'pullback_pct': 11.4}, {'high_date': '2025-08-05', 'high': 282.0, 'low_date': '2025-08-12', 'low': 268.05, 'pullback_pct': 4.95}, {'high_date': '2025-08-21', 'high': 291.3, 'low_date': '2025-09-02', 'low': 274.85, 'pullback_pct': 5.65}, {'high_date': '2025-09-24', 'high': 291.95, 'low_date': '2025-09-26', 'low': 278.9, 'pullback_pct': 4.47}]",291.95,True,82.0,351.8,339.1,3.61,389.89,10.83,3.0,no valid VCP base
MCX,None,None,20,2,8,True,,126.2,2.3,109.84,LEADING,False,50,"[{'high_date': '2025-02-05', 'high': 1214.68, 'low_date': '2025-02-18', 'low': 1083.54, 'pullback_pct': 10.8}, {'high_date': '2025-02-20', 'high': 1133.52, 'low_date': '2025-03-10', 'low': 900.67, 'pullback_pct': 20.54}, {'high_date': '2025-03-21', 'high': 1088.66, 'low_date': '2025-03-26', 'low': 1024.47, 'pullback_pct': 5.9}, {'high_date': '2025-04-02', 'high': 1070.41, 'low_date': '2025-04-07', 'low': 994.12, 'pullback_pct': 7.13}, {'high_date': '2025-05-02', 'high': 1251.82, 'low_date': '2025-05-09', 'low': 1129.79, 'pullback_pct': 9.75}, {'high_date': '2025-06-09', 'high': 1585.05, 'low_date': '2025-06-12', 'low': 1496.48, 'pullback_pct': 5.59}, {'high_date': '2025-07-01', 'high': 1805.21, 'low_date': '2025-07-11', 'low': 1603.48, 'pullback_pct': 11.17}, {'high_date': '2025-07-16', 'high': 1669.72, 'low_date': '2025-08-01', 'low': 1513.32, 'pullback_pct': 9.37}, {'high_date': '2025-08-13', 'high': 1667.8, 'low_date': '2025-08-29', 'low': 1478.0, 'pullback_pct': 11.38}, {'high_date': '2025-10-15', 'high': 1908.2, 'low_date': '2025-10-24', 'low': 1800.7, 'pullback_pct': 5.63}, {'high_date': '2025-11-27', 'high': 2084.9, 'low_date': '2025-12-10', 'low': 1972.8, 'pullback_pct': 5.38}]",2084.9,False,18.0,2037.2,1938.45,4.85,2333.46,14.54,3.0,no valid VCP base
M&MFIN,None,None,20,2,8,True,,50.2,6.3,115.0,LEADING,False,50,"[{'high_date': '2025-02-05', 'high': 291.22, 'low_date': '2025-02-21', 'low': 263.89, 'pullback_pct': 9.38}, {'high_date': '2025-02-27', 'high': 275.07, 'low_date': '2025-03-04', 'low': 260.09, 'pullback_pct': 5.45}, {'high_date': '2025-03-24', 'high': 286.0, 'low_date': '2025-04-07', 'low': 246.57, 'pullback_pct': 13.78}, {'high_date': '2025-04-22', 'high': 270.43, 'low_date': '2025-05-09', 'low': 231.89, 'pullback_pct': 14.25}, {'high_date': '2025-05-16', 'high': 260.48, 'low_date': '2025-05-22', 'low': 249.89, 'pullback_pct': 4.06}, {'high_date': '2025-06-09', 'high': 276.77, 'low_date': '2025-06-19', 'low': 254.67, 'pullback_pct': 7.99}, {'high_date': '2025-06-27', 'high': 266.14, 'low_date': '2025-07-02', 'low': 255.41, 'pullback_pct': 4.03}, {'high_date': '2025-07-15', 'high': 265.85, 'low_date': '2025-07-28', 'low': 249.05, 'pullback_pct': 6.32}, {'high_date': '2025-08-20', 'high': 267.25, 'low_date': '2025-08-29', 'low': 253.95, 'pullback_pct': 4.98}, {'high_date': '2025-09-22', 'high': 290.25, 'low_date': '2025-09-29', 'low': 272.95, 'pullback_pct': 5.96}, {'high_date': '2025-11-28', 'high': 371.85, 'low_date': '2025-12-04', 'low': 347.0, 'pullback_pct': 6.68}, {'high_date': '2025-12-05', 'high': 367.55, 'low_date': '2025-12-11', 'low': 340.3, 'pullback_pct': 7.41}]",367.55,False,10.0,348.3,338.15,2.92,378.76,8.75,3.0,no valid VCP base
COFORGE,None,None,18,2,8,True,,49.1,5.5,105.61,LEADING,False,40,"[{'high_date': '2025-01-24', 'high': 1825.77, 'low_date': '2025-02-01', 'low': 1600.25, 'pullback_pct': 12.35}, {'high_date': '2025-02-07', 'high': 1691.29, 'low_date': '2025-03-04', 'low': 1429.06, 'pullback_pct': 15.5}, {'high_date': '2025-03-05', 'high': 1548.31, 'low_date': '2025-03-13', 'low': 1444.89, 'pullback_pct': 6.68}, {'high_date': '2025-03-28', 'high': 1606.76, 'low_date': '2025-04-11', 'low': 1251.58, 'pullback_pct': 22.11}, {'high_date': '2025-07-04', 'high': 1937.21, 'low_date': '2025-07-24', 'low': 1664.49, 'pullback_pct': 14.08}, {'high_date': '2025-07-31', 'high': 1740.17, 'low_date': '2025-08-06', 'low': 1630.78, 'pullback_pct': 6.29}, {'high_date': '2025-08-07', 'high': 1696.28, 'low_date': '2025-08-08', 'low': 1599.42, 'pullback_pct': 5.71}, {'high_date': '2025-09-01', 'high': 1756.5, 'low_date': '2025-09-05', 'low': 1650.69, 'pullback_pct': 6.02}, {'high_date': '2025-09-18', 'high': 1816.12, 'low_date': '2025-09-26', 'low': 1531.44, 'pullback_pct': 15.68}, {'high_date': '2025-10-27', 'high': 1822.2, 'low_date': '2025-11-07', 'low': 1736.05, 'pullback_pct': 4.73}, {'high_date': '2025-12-05', 'high': 1973.19, 'low_date': '2025-12-10', 'low': 1815.86, 'pullback_pct': 7.97}]",1973.19,False,10.0,1865.54,1815.33,2.69,2016.17,8.07,3.0,no valid VCP base
MARUTI,None,None,18,2,7,False,T8_rs_rank,54.5,0.6,100.15,WEAKENING,True,90,"[{'high_date': '2025-02-03', 'high': 12999.25, 'low_date': '2025-04-07', 'low': 11208.44, 'pullback_pct': 13.78}, {'high_date': '2025-05-16', 'high': 12855.86, 'low_date': '2025-06-05', 'low': 11996.16, 'pullback_pct': 6.69}, {'high_date': '2025-10-20', 'high': 16424.0, 'low_date': '2025-11-04', 'low': 15374.0, 'pullback_pct': 6.39}]",16424.0,False,56.0,16415.0,16035.07,2.31,17554.79,6.94,3.0,"no pivot catalyst (broke=False, days=56)"
VEDL,None,None,18,2,8,True,,56.2,0.0,107.03,LEADING,False,40,"[{'high_date': '2025-01-31', 'high': 412.21, 'low_date': '2025-02-03', 'low': 393.81, 'pullback_pct': 4.46}, {'high_date': '2025-02-07', 'high': 425.66, 'low_date': '2025-02-14', 'low': 386.01, 'pullback_pct': 9.31}, {'high_date': '2025-02-21', 'high': 409.22, 'low_date': '2025-02-28', 'low': 368.64, 'pullback_pct': 9.92}, {'high_date': '2025-03-27', 'high': 441.11, 'low_date': '2025-04-09', 'low': 346.04, 'pullback_pct': 21.55}, {'high_date': '2025-05-29', 'high': 421.78, 'low_date': '2025-06-02', 'low': 403.8, 'pullback_pct': 4.26}, {'high_date': '2025-06-11', 'high': 438.26, 'low_date': '2025-06-19', 'low': 410.43, 'pullback_pct': 6.35}, {'high_date': '2025-07-02', 'high': 445.33, 'low_date': '2025-08-01', 'low': 402.64, 'pullback_pct': 9.59}, {'high_date': '2025-10-29', 'high': 507.72, 'low_date': '2025-10-31', 'low': 485.44, 'pullback_pct': 4.39}, {'high_date': '2025-11-13', 'high': 520.9, 'low_date': '2025-11-24', 'low': 487.02, 'pullback_pct': 6.5}, {'high_date': '2025-12-02', 'high': 529.56, 'low_date': '2025-12-08', 'low': 502.85, 'pullback_pct': 5.04}]",529.56,True,13.0,540.38,521.16,3.56,598.01,10.67,3.0,no valid VCP base
LATENTVIEW,None,None,18,2,8,True,,41.0,5.0,106.56,LEADING,False,40,"[{'high_date': '2025-02-06', 'high': 461.05, 'low_date': '2025-03-03', 'low': 362.65, 'pullback_pct': 21.34}, {'high_date': '2025-03-05', 'high': 385.7, 'low_date': '2025-03-17', 'low': 347.6, 'pullback_pct': 9.88}, {'high_date': '2025-03-21', 'high': 381.5, 'low_date': '2025-03-26', 'low': 359.9, 'pullback_pct': 5.66}, {'high_date': '2025-04-03', 'high': 375.45, 'low_date': '2025-04-07', 'low': 352.05, 'pullback_pct': 6.23}, {'high_date': '2025-04-23', 'high': 420.5, 'low_date': '2025-05-06', 'low': 388.65, 'pullback_pct': 7.57}, {'high_date': '2025-05-12', 'high': 424.4, 'low_date': '2025-06-13', 'low': 398.2, 'pullback_pct': 6.17}, {'high_date': '2025-07-03', 'high': 446.7, 'low_date': '2025-07-14', 'low': 428.05, 'pullback_pct': 4.18}, {'high_date': '2025-07-23', 'high': 448.55, 'low_date': '2025-08-11', 'low': 388.65, 'pullback_pct': 13.35}, {'high_date': '2025-09-04', 'high': 429.05, 'low_date': '2025-09-29', 'low': 402.0, 'pullback_pct': 6.3}, {'high_date': '2025-10-10', 'high': 439.75, 'low_date': '2025-10-28', 'low': 415.3, 'pullback_pct': 5.56}, {'high_date': '2025-11-03', 'high': 474.9, 'low_date': '2025-11-07', 'low': 436.55, 'pullback_pct': 8.08}, {'high_date': '2025-11-25', 'high': 499.2, 'low_date': '2025-12-05', 'low': 450.9, 'pullback_pct': 9.68}, {'high_date': '2025-12-09', 'high': 502.1, 'low_date': '2025-12-10', 'low': 474.6, 'pullback_pct': 5.48}]",502.1,False,6.0,490.25,461.93,5.78,575.2,17.33,3.0,no valid VCP base
INDUSTOWER,None,None,18,2,8,True,,27.8,3.8,107.6,LEADING,False,40,"[{'high_date': '2025-02-07', 'high': 363.3, 'low_date': '2025-02-28', 'low': 323.35, 'pullback_pct': 11.0}, {'high_date': '2025-03-11', 'high': 341.4, 'low_date': '2025-03-12', 'low': 324.65, 'pullback_pct': 4.91}, {'high_date': '2025-03-24', 'high': 349.05, 'low_date': '2025-03-28', 'low': 334.3, 'pullback_pct': 4.23}, {'high_date': '2025-04-30', 'high': 408.2, 'low_date': '2025-05-06', 'low': 378.9, 'pullback_pct': 7.18}, {'high_date': '2025-05-16', 'high': 400.45, 'low_date': '2025-06-13', 'low': 380.35, 'pullback_pct': 5.02}, {'high_date': '2025-07-03', 'high': 425.75, 'low_date': '2025-08-08', 'low': 332.55, 'pullback_pct': 21.89}, {'high_date': '2025-08-25', 'high': 354.75, 'low_date': '2025-09-04', 'low': 324.05, 'pullback_pct': 8.65}, {'high_date': '2025-09-12', 'high': 361.85, 'low_date': '2025-09-30', 'low': 342.9, 'pullback_pct': 5.24}, {'high_date': '2025-10-07', 'high': 357.9, 'low_date': '2025-10-14', 'low': 338.55, 'pullback_pct': 5.41}, {'high_date': '2025-10-28', 'high': 385.9, 'low_date': '2025-10-31', 'low': 363.6, 'pullback_pct': 5.78}]",385.9,True,48.0,409.45,394.01,3.77,455.77,11.31,3.0,no valid VCP base
ASIANPAINT,None,None,18,2,8,True,,31.8,6.3,108.64,LEADING,False,40,"[{'high_date': '2025-02-04', 'high': 2329.19, 'low_date': '2025-03-04', 'low': 2109.32, 'pullback_pct': 9.44}, {'high_date': '2025-04-17', 'high': 2441.53, 'low_date': '2025-06-11', 'low': 2205.36, 'pullback_pct': 9.67}, {'high_date': '2025-07-09', 'high': 2495.01, 'low_date': '2025-07-25', 'low': 2332.56, 'pullback_pct': 6.51}, {'high_date': '2025-08-18', 'high': 2583.37, 'low_date': '2025-10-14', 'low': 2314.49, 'pullback_pct': 10.41}, {'high_date': '2025-12-05', 'high': 2968.5, 'low_date': '2025-12-12', 'low': 2764.8, 'pullback_pct': 6.86}]",2968.5,False,10.0,2780.2,2731.02,1.77,2927.74,5.31,3.0,no valid VCP base
ANURAS,None,None,18,2,8,True,,110.8,0.0,111.54,LEADING,False,40,"[{'high_date': '2025-02-14', 'high': 673.66, 'low_date': '2025-02-27', 'low': 627.84, 'pullback_pct': 6.8}, {'high_date': '2025-03-11', 'high': 789.73, 'low_date': '2025-04-11', 'low': 702.04, 'pullback_pct': 11.1}, {'high_date': '2025-07-15', 'high': 1163.44, 'low_date': '2025-10-01', 'low': 1065.3, 'pullback_pct': 8.44}, {'high_date': '2025-10-15', 'high': 1131.8, 'low_date': '2025-10-17', 'low': 1064.7, 'pullback_pct': 5.93}, {'high_date': '2025-11-21', 'high': 1246.8, 'low_date': '2025-11-24', 'low': 1190.7, 'pullback_pct': 4.5}]",1246.8,True,24.0,1323.2,1261.69,4.65,1507.73,13.95,3.0,no valid VCP base
PERSISTENT,None,None,18,2,8,True,,43.4,5.1,109.14,LEADING,False,40,"[{'high_date': '2025-01-24', 'high': 6300.0, 'low_date': '2025-01-28', 'low': 5853.94, 'pullback_pct': 7.08}, {'high_date': '2025-01-29', 'high': 6216.11, 'low_date': '2025-02-01', 'low': 5896.44, 'pullback_pct': 5.14}, {'high_date': '2025-02-07', 'high': 6214.99, 'low_date': '2025-02-17', 'low': 5496.71, 'pullback_pct': 11.56}, {'high_date': '2025-02-20', 'high': 5880.89, 'low_date': '2025-03-04', 'low': 5120.78, 'pullback_pct': 12.93}, {'high_date': '2025-03-05', 'high': 5357.39, 'low_date': '2025-03-13', 'low': 5093.7, 'pullback_pct': 4.92}, {'high_date': '2025-03-27', 'high': 5606.17, 'low_date': '2025-04-09', 'low': 4375.22, 'pullback_pct': 21.96}, {'high_date': '2025-05-12', 'high': 5839.75, 'low_date': '2025-06-03', 'low': 5450.7, 'pullback_pct': 6.66}, {'high_date': '2025-06-25', 'high': 6070.3, 'low_date': '2025-07-17', 'low': 5474.86, 'pullback_pct': 9.81}, {'high_date': '2025-07-21', 'high': 5758.34, 'low_date': '2025-08-06', 'low': 5028.96, 'pullback_pct': 12.67}, {'high_date': '2025-08-25', 'high': 5430.52, 'low_date': '2025-09-08', 'low': 4993.09, 'pullback_pct': 8.06}, {'high_date': '2025-09-18', 'high': 5547.6, 'low_date': '2025-09-30', 'low': 4805.26, 'pullback_pct': 13.38}, {'high_date': '2025-12-05', 'high': 6497.19, 'low_date': '2025-12-10', 'low': 6011.93, 'pullback_pct': 7.47}]",6497.19,False,10.0,6274.99,6051.49,3.56,6945.5,10.69,3.0,no valid VCP base
MOTHERSON,None,None,18,2,8,True,,60.1,0.8,107.07,LEADING,False,40,"[{'high_date': '2025-02-07', 'high': 91.2, 'low_date': '2025-02-17', 'low': 82.43, 'pullback_pct': 9.62}, {'high_date': '2025-02-20', 'high': 87.07, 'low_date': '2025-03-04', 'low': 78.12, 'pullback_pct': 10.27}, {'high_date': '2025-03-06', 'high': 84.46, 'low_date': '2025-03-17', 'low': 79.92, 'pullback_pct': 5.38}, {'high_date': '2025-03-26', 'high': 89.13, 'low_date': '2025-04-09', 'low': 74.93, 'pullback_pct': 15.93}, {'high_date': '2025-06-09', 'high': 106.75, 'low_date': '2025-06-19', 'low': 97.96, 'pullback_pct': 8.24}, {'high_date': '2025-07-15', 'high': 103.68, 'low_date': '2025-07-22', 'low': 96.94, 'pullback_pct': 6.51}, {'high_date': '2025-07-24', 'high': 102.73, 'low_date': '2025-08-12', 'low': 89.99, 'pullback_pct': 12.4}, {'high_date': '2025-08-19', 'high': 99.09, 'low_date': '2025-08-28', 'low': 91.83, 'pullback_pct': 7.33}, {'high_date': '2025-09-23', 'high': 111.73, 'low_date': '2025-10-08', 'low': 101.33, 'pullback_pct': 9.31}, {'high_date': '2025-10-29', 'high': 107.4, 'low_date': '2025-11-10', 'low': 102.23, 'pullback_pct': 4.81}]",107.4,True,47.0,119.94,115.78,3.47,132.43,10.41,3.0,no valid VCP base
